Date,Total_Visits,Unique_Visitors,Page_Views,Sessions,Session_Duration,Bounces,Exits
2023-10-23,5524,41353ecbcff6e02e000e3d812e3276ac,15509,5621,619.23,1816,1922
2023-10-24,3821,b4d29d0f2c09863ff32e21f0db6c1dee,9326,3069,653.85,1411,2286
2023-10-25,7509,f44d27e848c050ca6838c7002929ebdb,12846,6292,829.68,2660,2748
2023-10-26,8693,3c72f0050e8b2d2eb5f06826f3cbe042,21288,7142,748.06,3462,4401
2023-10-27,1071,23c0b254368e7e4c9e17203b5f6a7b67,1874,1167,864.2,562,357
2023-10-28,4580,c8b67154841227c3060e1f0dca5447b7,11755,3812,719.17,1199,3471
2023-10-29,8962,8f2eaa82b57aca3ed9c51f9836fa6632,20751,9737,680.61,3253,2281
2023-10-30,1268,916d1b26362cc7df4f87eda5021330b1,1698,1141,704.28,315,231
2023-10-31,3462,e71c1aac06e374df1dfb00c6deb09d06,7350,3985,813.83,1586,1686
2023-11-01,2015,d8e43a7070e204fa8df188f99f213c4f,3663,2267,766.5,701,466
2023-11-02,8984,098bb20e10aa3beefa8dd606351ee6e9,16094,10629,871.26,4632,3506
2023-11-03,1406,6774123e1f704fdeb9a0f1a75e0172db,3211,1621,780.65,383,685
2023-11-04,8384,719a2029c1b9103a58104ed1f02567b0,14925,9837,747.91,2310,4390
2023-11-05,7049,624f031d379ac123d70171cd13fc9e36,18316,8060,835.73,2106,5067
2023-11-06,7169,962bea60d21d6ef1f1eb607761c9a0af,9516,7723,884.26,1740,2751
2023-11-07,8982,70fbec94998c343007fb5bce7fa59009,21455,7797,706.75,3009,2633
2023-11-08,1985,26dec7e81e309077d4584b6260aca2d6,5273,1803,674.96,440,1442
2023-11-09,5485,940311b81f348fdbf7f2852c40133c62,13224,4854,784.87,1203,1663
2023-11-10,9901,051732c472ad52a3916ab431162b5384,20742,10311,749.66,2106,4700
2023-11-11,3618,8b871dcbd73f91b5fa826289c2d0b76c,10530,3623,896.76,1574,2569
2023-11-12,7289,76db90ec05a776b9cd5841536ac020fd,12682,8359,738.71,3708,1676
2023-11-13,7928,94f97da96e7979b4a6c68936b62efaf8,9787,9363,622.3,2327,2217
2023-11-14,6368,944d23231703a6e926925996a5a29a4c,12593,6125,893.21,2584,1391
2023-11-15,5621,e3503821dd518a15656f49328ff6d750,7079,5635,853.08,1859,1123
2023-11-16,8566,0879af6b75ae24e09a420fc187e186fe,24987,10181,653.48,2768,7102
2023-11-17,5670,83e7027e310bebd97a249f96eed438d4,8946,5162,871.38,1994,1201
2023-11-18,8658,173b2915576b5979b7776c049ed72444,22684,9670,702.2,2451,2564
2023-11-19,2003,e5c01babd8bfba9cf53995570a2c83c0,5196,1782,713.13,761,980
2023-11-20,8504,7977d34037632f21b90706a9cec9c140,13537,9121,871.92,1954,3656
2023-11-21,3466,f4b828f263b36c796e21ecb161b92844,8034,3124,759.03,1523,926
2023-11-22,2939,d5762e61dc43f31dd14f5ec1cf8d458e,3781,3390,641.33,751,646
2023-11-23,2635,39bde623a98744f54cc4a1cfc83189f5,5455,2699,710.72,1009,1527
2023-11-24,9095,7db64bed6afe675928cb32d028f9485d,11153,7952,816.63,3742,1378
2023-11-25,7265,8ab156f0291d263ae56bb78855667608,20763,6464,652.26,1315,3366
2023-11-26,2895,38a1e6a2926f0df47909599ac8fc3936,8560,2887,777.07,1009,2188
2023-11-27,7524,baa646d9fd27469e8e944ca8b41809e4,12039,8913,808.58,2718,2511
2023-11-28,2073,2d91d8c6f64e77b158da484b3ed629cc,3264,2296,703.16,859,869
2023-11-29,6184,09b1a2792aecf25021dcbd847c4b2fc7,15810,6155,808.16,1647,1933
2023-11-30,3402,569486303180041786f43c09378f08a6,5633,3181,865.26,698,1600
2023-12-01,5895,8d07967688d2bf4c0202b2eff8ed6f91,16571,6011,741.64,2331,4755
2023-12-02,8331,8c8fb2f568a36197547c233659936975,18603,9158,714.87,2977,2438
2023-12-03,2956,e64c01a3322a6d1c3b85bbf031fa19b9,5413,3291,675.35,1273,578
2023-12-04,8023,04673d94a59979c07c64259a6a362e58,21652,7460,781.26,1963,6451
2023-12-05,4907,7edcd53849b36686fb55b24def4fa16a,10246,5341,863.96,1610,2012
2023-12-06,1807,69e6b2fa545926b6993300b06e748883,5133,1921,697.4,707,1100
2023-12-07,9378,a265d93241db9e11c360ea64cf050299,26918,11100,718.87,4195,6007
2023-12-08,5827,6bb6635478aad68bfd2b8740a721d5c2,8727,6831,721.99,2129,2251
2023-12-09,5524,7582b71b55d23d100449f9d37f3df22b,6651,6163,768.24,1750,1745
2023-12-10,3284,0f9fc804325d961e2a193627712abaea,9757,3577,668.52,1009,1354
2023-12-11,6313,f41e1837ad63fbb791e27e4ac2cba4af,17872,5742,846.66,1449,2633
2023-12-12,1757,00d07429ec94c678da49611540ff1a48,2283,2000,688.68,595,628
2023-12-13,5887,f4a1d7354860b9ac7a6772e92a94b57c,15891,5716,811.61,1485,4193
2023-12-14,4854,e5c01babd8bfba9cf53995570a2c83c0,9824,4411,753.96,1721,2196
2023-12-15,4558,78463d1074523a9c9b8d94edfee62abd,7594,4346,775.77,1611,2270
2023-12-16,1961,ae7015e1a9f543ac6772af6682c8d797,5454,2224,653.88,700,1347
2023-12-17,4847,07908fdaccab97060080e6e75356177b,7532,4165,820.51,1240,1078
2023-12-18,7726,eb572cb8707e003060cba7ca12a4686d,22445,7590,656.59,2059,6045
2023-12-19,4575,0eb9fce642e5ad5688e8c95728cafd08,7183,4561,634.04,1644,1314
2023-12-20,3418,de55b69a1218cf2ff65c59d4ffdb91a5,7877,2784,764.0,1324,844
2023-12-21,5198,cbbb18e6f6359c24812500fad615599d,8324,4565,812.79,1852,1367
2023-12-22,2001,ddbee83c9fe5f75d946b7e60015b0cf6,4366,2262,615.01,957,1103
2023-12-23,6244,a6120f6b89aba746e2997d601870a87d,15180,7070,620.82,3183,4433
2023-12-24,8119,5bba9dc01f44f1b12ef246b94238e896,12522,7444,840.8,2274,1943
2023-12-25,5066,97f072652c4d8ac273dc76c3ff8ea524,10829,5825,842.71,1275,1616
2023-12-26,3845,a5b6aad311f5d70710a5dbff445f6751,7860,4263,673.59,1648,1672
2023-12-27,9849,eeb52ffea2b5abd1c9bcca6f577ae49c,13078,9525,784.57,2444,3430
2023-12-28,6316,014fea539c1cba3ab0cb4646ad2825fa,16882,6943,732.95,2574,4208
2023-12-29,1422,3f0def706fadc2240dc470584d70527d,2565,1684,789.81,710,543
2023-12-30,7715,f7161919a2a2d47acc97b9d970786520,17237,7588,858.86,3301,3900
2023-12-31,5266,4803736bc753788b0eaa3b0c366b88ca,11198,4715,623.96,1369,1662
